user_id,action_type,action_id,server_response,timestamp
,create_topic,4813,error,2023-01-27 00:00:00
30,create_topic,1706,success,2023-01-27 00:00:00
69,create_topic,6355,success,2023-01-27 00:00:00
,create_topic,8606,error,2023-01-27 00:00:00
59,create_topic,5912,success,2023-01-27 00:00:00
56,view_topic,,success,2023-01-27 00:00:00
25,view_topic,,success,2023-01-27 00:00:00
61,view_topic,,success,2023-01-27 00:00:00
34,view_topic,,success,2023-01-27 00:00:00
53,view_topic,,success,2023-01-27 00:00:00
120,delete_topic,,success,2023-01-27 00:00:00
110,delete_topic,,success,2023-01-27 00:00:00
133,delete_topic,,success,2023-01-27 00:00:00
80,delete_topic,,success,2023-01-27 00:00:00
5,delete_topic,,success,2023-01-27 00:00:00
67,create_message,5813,success,2023-01-27 00:00:00
48,create_message,4754,success,2023-01-27 00:00:00
39,create_message,3933,success,2023-01-27 00:00:00
99,create_message,4456,success,2023-01-27 00:00:00
35,create_message,6430,success,2023-01-27 00:00:00
136,registration,,success,2023-01-28 00:00:00
137,registration,,success,2023-01-28 00:00:00
138,registration,,success,2023-01-28 00:00:00
139,registration,,success,2023-01-28 00:00:00
140,registration,,success,2023-01-28 00:00:00
37,first_visit,,success,2023-01-28 00:00:00
76,first_visit,,success,2023-01-28 00:00:00
53,first_visit,,success,2023-01-28 00:00:00
138,first_visit,,success,2023-01-28 00:00:00
92,first_visit,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
86,login,,success,2023-01-28 00:00:00
80,login,,success,2023-01-28 00:00:00
29,login,,success,2023-01-28 00:00:00
21,login,,success,2023-01-28 00:00:00
87,login,,success,2023-01-28 00:00:00
26,logout,,success,2023-01-28 00:00:00
76,logout,,success,2023-01-28 00:00:00
30,logout,,success,2023-01-28 00:00:00
116,logout,,success,2023-01-28 00:00:00
20,logout,,success,2023-01-28 00:00:00
,create_topic,8065,error,2023-01-28 00:00:00
,create_topic,2579,error,2023-01-28 00:00:00
117,create_topic,9097,success,2023-01-28 00:00:00
,create_topic,7720,error,2023-01-28 00:00:00
59,create_topic,4146,success,2023-01-28 00:00:00
80,create_topic,1324,success,2023-01-28 00:00:00
91,create_topic,2898,success,2023-01-28 00:00:00
68,view_topic,,success,2023-01-28 00:00:00
136,view_topic,,success,2023-01-28 00:00:00
27,view_topic,,success,2023-01-28 00:00:00
70,view_topic,,success,2023-01-28 00:00:00
106,view_topic,,success,2023-01-28 00:00:00
90,delete_topic,,success,2023-01-28 00:00:00
102,delete_topic,,success,2023-01-28 00:00:00
55,delete_topic,,success,2023-01-28 00:00:00
15,delete_topic,,success,2023-01-28 00:00:00
6,delete_topic,,success,2023-01-28 00:00:00
35,create_message,5690,success,2023-01-28 00:00:00
109,create_message,2191,success,2023-01-28 00:00:00
136,create_message,1669,success,2023-01-28 00:00:00
101,create_message,5979,success,2023-01-28 00:00:00
42,create_message,4250,success,2023-01-28 00:00:00
141,registration,,success,2023-01-29 00:00:00
142,registration,,success,2023-01-29 00:00:00
143,registration,,success,2023-01-29 00:00:00
144,registration,,success,2023-01-29 00:00:00
145,registration,,success,2023-01-29 00:00:00
142,first_visit,,success,2023-01-29 00:00:00
25,first_visit,,success,2023-01-29 00:00:00
66,first_visit,,success,2023-01-29 00:00:00
1,first_visit,,success,2023-01-29 00:00:00
5,first_visit,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
43,login,,success,2023-01-29 00:00:00
67,login,,success,2023-01-29 00:00:00
75,login,,success,2023-01-29 00:00:00
7,login,,success,2023-01-29 00:00:00
65,login,,success,2023-01-29 00:00:00
119,logout,,success,2023-01-29 00:00:00
15,logout,,success,2023-01-29 00:00:00
101,logout,,success,2023-01-29 00:00:00
36,logout,,success,2023-01-29 00:00:00
4,logout,,success,2023-01-29 00:00:00
,create_topic,6384,error,2023-01-29 00:00:00
,create_topic,6441,error,2023-01-29 00:00:00
139,create_topic,1852,success,2023-01-29 00:00:00
80,create_topic,8146,success,2023-01-29 00:00:00
41,create_topic,1416,success,2023-01-29 00:00:00
140,create_topic,9949,success,2023-01-29 00:00:00
33,create_topic,9580,success,2023-01-29 00:00:00
42,view_topic,,success,2023-01-29 00:00:00
68,view_topic,,success,2023-01-29 00:00:00
108,view_topic,,success,2023-01-29 00:00:00
61,view_topic,,success,2023-01-29 00:00:00
114,view_topic,,success,2023-01-29 00:00:00
80,delete_topic,,success,2023-01-29 00:00:00
65,delete_topic,,success,2023-01-29 00:00:00
87,delete_topic,,success,2023-01-29 00:00:00
111,delete_topic,,success,2023-01-29 00:00:00
33,delete_topic,,success,2023-01-29 00:00:00
64,create_message,6945,success,2023-01-29 00:00:00
112,create_message,6054,success,2023-01-29 00:00:00
71,create_message,1450,success,2023-01-29 00:00:00
66,create_message,5648,success,2023-01-29 00:00:00
70,create_message,2733,success,2023-01-29 00:00:00
146,registration,,success,2023-01-30 00:00:00
147,registration,,success,2023-01-30 00:00:00
148,registration,,success,2023-01-30 00:00:00
149,registration,,success,2023-01-30 00:00:00
150,registration,,success,2023-01-30 00:00:00
66,first_visit,,success,2023-01-30 00:00:00
10,first_visit,,success,2023-01-30 00:00:00
78,first_visit,,success,2023-01-30 00:00:00
69,first_visit,,success,2023-01-30 00:00:00
98,first_visit,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
70,login,,success,2023-01-30 00:00:00
111,login,,success,2023-01-30 00:00:00
129,login,,success,2023-01-30 00:00:00
125,login,,success,2023-01-30 00:00:00
101,login,,success,2023-01-30 00:00:00
103,logout,,success,2023-01-30 00:00:00
13,logout,,success,2023-01-30 00:00:00
137,logout,,success,2023-01-30 00:00:00
8,logout,,success,2023-01-30 00:00:00
123,logout,,success,2023-01-30 00:00:00
,create_topic,3663,error,2023-01-30 00:00:00
,create_topic,4279,error,2023-01-30 00:00:00
,create_topic,4497,error,2023-01-30 00:00:00
19,create_topic,8136,success,2023-01-30 00:00:00
47,create_topic,9146,success,2023-01-30 00:00:00
,create_topic,3223,error,2023-01-30 00:00:00
4,create_topic,7523,success,2023-01-30 00:00:00
123,view_topic,,success,2023-01-30 00:00:00
142,view_topic,,success,2023-01-30 00:00:00
51,view_topic,,success,2023-01-30 00:00:00
34,view_topic,,success,2023-01-30 00:00:00
80,view_topic,,success,2023-01-30 00:00:00
19,delete_topic,,success,2023-01-30 00:00:00
54,delete_topic,,success,2023-01-30 00:00:00
13,delete_topic,,success,2023-01-30 00:00:00
75,delete_topic,,success,2023-01-30 00:00:00
126,delete_topic,,success,2023-01-30 00:00:00
30,create_message,8742,success,2023-01-30 00:00:00
68,create_message,7690,success,2023-01-30 00:00:00
142,create_message,4449,success,2023-01-30 00:00:00
13,create_message,6541,success,2023-01-30 00:00:00
89,create_message,8358,success,2023-01-30 00:00:00
151,registration,,success,2023-01-31 00:00:00
152,registration,,success,2023-01-31 00:00:00
153,registration,,success,2023-01-31 00:00:00
154,registration,,success,2023-01-31 00:00:00
155,registration,,success,2023-01-31 00:00:00
52,first_visit,,success,2023-01-31 00:00:00
112,first_visit,,success,2023-01-31 00:00:00
6,first_visit,,success,2023-01-31 00:00:00
11,first_visit,,success,2023-01-31 00:00:00
3,first_visit,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
47,login,,success,2023-01-31 00:00:00
57,login,,success,2023-01-31 00:00:00
61,login,,success,2023-01-31 00:00:00
135,login,,success,2023-01-31 00:00:00
9,login,,success,2023-01-31 00:00:00
152,logout,,success,2023-01-31 00:00:00
41,logout,,success,2023-01-31 00:00:00
81,logout,,success,2023-01-31 00:00:00
138,logout,,success,2023-01-31 00:00:00
11,logout,,success,2023-01-31 00:00:00
140,create_topic,8823,success,2023-01-31 00:00:00
,create_topic,5216,error,2023-01-31 00:00:00
107,create_topic,6154,success,2023-01-31 00:00:00
,create_topic,3806,error,2023-01-31 00:00:00
,create_topic,4040,error,2023-01-31 00:00:00
,create_topic,9753,error,2023-01-31 00:00:00
,create_topic,9440,error,2023-01-31 00:00:00
98,view_topic,,success,2023-01-31 00:00:00
110,view_topic,,success,2023-01-31 00:00:00
77,view_topic,,success,2023-01-31 00:00:00
77,view_topic,,success,2023-01-31 00:00:00
21,view_topic,,success,2023-01-31 00:00:00
21,delete_topic,,success,2023-01-31 00:00:00
30,delete_topic,,success,2023-01-31 00:00:00
13,delete_topic,,success,2023-01-31 00:00:00
96,delete_topic,,success,2023-01-31 00:00:00
57,delete_topic,,success,2023-01-31 00:00:00
101,create_message,7550,success,2023-01-31 00:00:00
122,create_message,5133,success,2023-01-31 00:00:00
66,create_message,5044,success,2023-01-31 00:00:00
76,create_message,1557,success,2023-01-31 00:00:00
35,create_message,9137,success,2023-01-31 00:00:00
